longitude,latitude,median_age,population,vector_count
-122.13,37.72,45.0,1006.0,444.0
-122.13,37.71,44.0,776.0,346.0
-122.13,37.71,44.0,609.0,270.0
-122.15,37.71,18.0,2441.0,1352.0
-122.14,37.71,27.0,1364.0,789.0
-122.14,37.71,18.0,2197.0,1044.0
-122.13,37.7,43.0,1333.0,544.0
-122.13,37.7,19.0,1810.0,703.0
-122.15,37.71,36.0,531.0,183.0
-122.15,37.7,36.0,672.0,261.0
-122.14,37.7,17.0,695.0,330.0
-122.13,37.7,21.0,2162.0,998.0
-122.13,37.69,17.0,1216.0,643.0
-122.14,37.7,36.0,606.0,239.0
-122.16,37.7,36.0,1203.0,379.0
-122.14,37.69,38.0,874.0,301.0
-122.15,37.69,38.0,637.0,222.0
-122.15,37.69,36.0,703.0,276.0
-122.15,37.7,36.0,733.0,229.0
-122.16,37.69,36.0,625.0,228.0
-122.16,37.7,36.0,568.0,225.0
-122.16,37.7,36.0,836.0,311.0
-122.17,37.7,24.0,952.0,362.0
-122.16,37.68,16.0,568.0,352.0
-122.17,37.69,24.0,1125.0,366.0
-122.18,37.68,5.0,840.0,401.0
-122.16,37.69,36.0,796.0,283.0
-122.15,37.69,36.0,863.0,267.0
-122.15,37.68,35.0,1349.0,486.0
-122.15,37.68,30.0,929.0,383.0
-122.15,37.69,39.0,957.0,335.0
-122.14,37.69,37.0,1093.0,555.0
-122.14,37.68,27.0,1489.0,607.0
-122.14,37.68,31.0,1561.0,628.0
-122.1,37.69,44.0,1256.0,485.0
-122.12,37.69,30.0,695.0,279.0
-122.13,37.69,34.0,560.0,237.0
-122.12,37.71,38.0,632.0,289.0
-122.12,37.7,41.0,1849.0,750.0
-122.12,37.7,17.0,1287.0,538.0
-122.12,37.69,35.0,1580.0,536.0
-122.12,37.7,19.0,1571.0,579.0
-122.11,37.7,23.0,828.0,443.0
-122.11,37.7,29.0,835.0,338.0
-122.11,37.7,19.0,1765.0,724.0
-122.1,37.69,41.0,387.0,161.0
-122.11,37.69,37.0,1562.0,618.0
-122.11,37.69,42.0,768.0,309.0
-122.12,37.69,10.0,1140.0,472.0
-122.03,37.69,20.0,83.0,31.0
-121.97,37.64,32.0,485.0,171.0
-122.02,37.63,6.0,1189.0,573.0
-122.04,37.63,21.0,586.0,249.0
-122.05,37.63,5.0,2240.0,792.0
-122.04,37.66,10.0,867.0,352.0
-122.04,37.65,10.0,3827.0,1288.0
-122.05,37.68,23.0,3827.0,1294.0
-122.07,37.68,36.0,1280.0,431.0
-122.06,37.68,30.0,2667.0,1047.0
-122.08,37.68,26.0,253.0,137.0
-122.08,37.68,26.0,1401.0,607.0
-122.08,37.67,29.0,233.0,152.0
-122.09,37.67,48.0,673.0,308.0
-122.09,37.68,41.0,704.0,314.0
-122.09,37.69,43.0,273.0,120.0
-122.09,37.68,29.0,1120.0,540.0
-122.09,37.68,41.0,1105.0,467.0
-122.09,37.68,43.0,569.0,293.0
-122.1,37.68,37.0,691.0,324.0
-122.1,37.68,37.0,1109.0,448.0
-122.11,37.68,37.0,1197.0,465.0
-122.1,37.68,38.0,1061.0,400.0
-122.1,37.67,34.0,2479.0,903.0
-122.1,37.68,31.0,1162.0,389.0
-122.12,37.68,35.0,1146.0,448.0
-122.12,37.68,40.0,724.0,267.0
-122.12,37.68,37.0,975.0,375.0
-122.11,37.67,36.0,952.0,370.0
-122.12,37.68,45.0,1159.0,399.0
-122.13,37.68,45.0,1129.0,422.0
-122.13,37.68,44.0,1175.0,401.0
-122.13,37.68,43.0,924.0,328.0
-122.14,37.68,35.0,1424.0,538.0
-122.14,37.67,34.0,1366.0,500.0
-122.15,37.67,35.0,1171.0,390.0
-122.14,37.67,36.0,641.0,243.0
-122.13,37.67,38.0,880.0,332.0
-122.14,37.67,37.0,1635.0,557.0
-122.14,37.67,37.0,1495.0,543.0
-122.13,37.67,40.0,914.0,317.0
-122.12,37.67,33.0,1798.0,694.0
-122.13,37.67,42.0,1625.0,665.0
-122.11,37.67,38.0,599.0,224.0
-122.11,37.67,32.0,2037.0,703.0
-122.09,37.67,33.0,1854.0,603.0
-122.09,37.67,39.0,1408.0,478.0
-122.09,37.66,40.0,766.0,271.0
-122.09,37.66,39.0,725.0,274.0
-122.05,37.68,32.0,1019.0,340.0
-122.06,37.67,22.0,1830.0,743.0
-122.07,37.67,27.0,1469.0,616.0
-122.07,37.67,28.0,1198.0,624.0
-122.07,37.67,38.0,1039.0,394.0
-122.04,37.67,29.0,690.0,242.0
-122.04,37.67,18.0,1155.0,415.0
-122.04,37.66,23.0,1066.0,384.0
-122.07,37.66,28.0,1255.0,587.0
-122.07,37.66,21.0,2461.0,1042.0
-122.08,37.66,33.0,1063.0,356.0
-122.07,37.65,31.0,2181.0,740.0
-122.08,37.65,17.0,3069.0,1299.0
-122.08,37.65,35.0,1093.0,374.0
-122.08,37.66,37.0,1349.0,437.0
-122.1,37.66,37.0,599.0,206.0
-122.1,37.66,35.0,480.0,149.0
-122.1,37.66,33.0,1293.0,448.0
-122.09,37.65,27.0,1414.0,634.0
-122.09,37.65,35.0,543.0,184.0
-122.09,37.65,35.0,572.0,194.0
-122.1,37.66,34.0,342.0,112.0
-122.11,37.66,29.0,2332.0,603.0
-122.1,37.66,36.0,768.0,234.0
-122.11,37.66,36.0,913.0,299.0
-122.11,37.66,35.0,1726.0,643.0
-122.1,37.65,25.0,1185.0,501.0
-122.1,37.64,28.0,735.0,278.0
-122.1,37.65,31.0,796.0,319.0
-122.1,37.65,36.0,252.0,82.0
-122.12,37.65,26.0,86.0,25.0
-122.1,37.63,18.0,5613.0,1946.0
-122.1,37.61,35.0,1727.0,467.0
-122.13,37.66,19.0,407.0,183.0
-122.11,37.65,18.0,2041.0,734.0
-122.11,37.64,31.0,854.0,301.0
-122.11,37.64,8.0,1907.0,746.0
-122.12,37.64,40.0,264.0,77.0
-122.09,37.63,34.0,735.0,249.0
-122.09,37.64,32.0,836.0,292.0
-122.1,37.63,29.0,1377.0,408.0
-122.08,37.64,36.0,789.0,248.0
-122.08,37.64,36.0,662.0,226.0
-122.09,37.64,36.0,853.0,271.0
-122.09,37.64,36.0,664.0,200.0
-122.08,37.64,30.0,4065.0,1113.0
-122.08,37.64,23.0,1109.0,418.0
-122.08,37.63,31.0,548.0,185.0
-122.08,37.63,33.0,431.0,149.0
-122.08,37.64,36.0,463.0,160.0
-122.07,37.64,22.0,5436.0,1463.0
-122.07,37.63,27.0,2028.0,693.0
-122.07,37.64,25.0,2426.0,862.0
-122.06,37.64,37.0,1038.0,282.0
-122.06,37.64,20.0,857.0,430.0
-122.06,37.65,33.0,848.0,291.0
-122.06,37.64,33.0,729.0,220.0
-122.04,37.63,33.0,369.0,159.0
-122.03,37.62,35.0,1001.0,350.0
-122.03,37.62,32.0,1472.0,527.0
-122.04,37.62,35.0,453.0,176.0
-122.04,37.62,35.0,328.0,134.0
-122.04,37.62,32.0,793.0,302.0
-122.03,37.62,35.0,632.0,204.0
-122.03,37.61,36.0,1002.0,281.0
-122.03,37.61,37.0,808.0,241.0
-122.04,37.61,36.0,727.0,215.0
-122.04,37.62,35.0,455.0,185.0
-122.08,37.63,37.0,1534.0,346.0
-122.08,37.62,17.0,1139.0,550.0
-122.07,37.63,35.0,1175.0,337.0
-122.07,37.63,24.0,1401.0,453.0
-122.06,37.63,12.0,3388.0,1289.0
-122.06,37.63,23.0,841.0,364.0
-122.05,37.61,16.0,705.0,351.0
-122.08,37.63,34.0,1148.0,310.0
-122.08,37.63,35.0,391.0,107.0
-122.09,37.63,36.0,992.0,249.0
-122.09,37.63,35.0,790.0,243.0
-122.08,37.62,27.0,1016.0,313.0
-122.08,37.61,26.0,1039.0,395.0
-121.99,37.61,9.0,2341.0,703.0
-122.02,37.6,36.0,1382.0,338.0
-122.02,37.6,31.0,1858.0,437.0
-122.02,37.6,32.0,1156.0,300.0
-122.02,37.6,32.0,1097.0,328.0
-122.03,37.61,33.0,831.0,268.0
-122.04,37.6,17.0,1873.0,602.0
-122.06,37.6,22.0,1640.0,514.0
-122.08,37.61,6.0,1568.0,433.0
-122.06,37.6,17.0,3174.0,817.0
-122.06,37.6,18.0,1186.0,310.0
-122.08,37.59,16.0,1367.0,355.0
-122.07,37.59,13.0,1680.0,528.0
-122.08,37.58,15.0,1657.0,410.0
-122.07,37.58,16.0,1033.0,267.0
-122.07,37.58,16.0,1117.0,268.0
-122.08,37.58,16.0,2003.0,488.0
-122.07,37.59,15.0,2568.0,653.0
-122.07,37.58,16.0,1461.0,344.0
-122.04,37.59,14.0,1116.0,273.0
-122.05,37.59,15.0,3163.0,1274.0
-122.03,37.6,24.0,1488.0,389.0
-122.02,37.59,18.0,855.0,319.0
-122.03,37.59,16.0,2530.0,817.0
-122.01,37.59,2.0,240.0,149.0
-122.02,37.58,15.0,2097.0,728.0
-122.01,37.58,17.0,2629.0,721.0
-122.09,37.6,36.0,295.0,92.0
-122.08,37.6,10.0,2056.0,628.0
-121.97,37.57,21.0,2172.0,789.0
-121.96,37.58,15.0,1777.0,559.0
-121.98,37.58,20.0,2079.0,975.0
-121.99,37.58,31.0,1276.0,485.0
-122.0,37.58,6.0,2071.0,688.0
-122.01,37.57,14.0,8117.0,2847.0
-122.04,37.58,14.0,8012.0,2606.0
-122.04,37.57,12.0,3436.0,1057.0
-122.07,37.57,8.0,5019.0,1379.0
-122.06,37.58,15.0,4576.0,1348.0
-122.05,37.57,7.0,6075.0,1797.0
-121.93,37.49,5.0,648.0,245.0
-122.07,37.52,3.0,7205.0,2753.0
-122.02,37.56,23.0,2461.0,829.0
-122.02,37.56,35.0,914.0,316.0
-122.03,37.56,31.0,2841.0,924.0
-122.03,37.56,24.0,4446.0,1491.0
-122.01,37.56,6.0,1531.0,736.0
-122.01,37.55,26.0,1434.0,495.0
-122.02,37.55,33.0,909.0,267.0
-122.01,37.56,24.0,1174.0,501.0
-121.99,37.56,18.0,2641.0,971.0
-121.99,37.56,20.0,3288.0,1235.0
-121.96,37.55,4.0,1606.0,838.0
-121.97,37.56,13.0,4518.0,1772.0
-121.97,37.54,31.0,986.0,322.0
-121.97,37.55,17.0,3080.0,1182.0
-121.98,37.54,17.0,3386.0,1339.0
-121.99,37.55,16.0,4649.0,1903.0
-121.94,37.56,15.0,2412.0,714.0
-121.95,37.55,21.0,4552.0,1520.0
-121.93,37.54,25.0,596.0,220.0
-121.94,37.54,27.0,1631.0,538.0
-121.94,37.53,33.0,941.0,304.0
-121.95,37.54,29.0,1724.0,585.0
-121.94,37.54,31.0,1067.0,410.0
-121.96,37.54,14.0,2738.0,1108.0
-121.96,37.53,23.0,1278.0,492.0
-121.96,37.53,28.0,1538.0,545.0
-121.96,37.53,18.0,1252.0,586.0
-121.97,37.54,28.0,1344.0,467.0
-121.97,37.53,35.0,1353.0,413.0
-121.97,37.53,26.0,1273.0,406.0
-121.98,37.53,28.0,1610.0,540.0
-121.98,37.53,26.0,2142.0,639.0
-121.99,37.54,26.0,1285.0,404.0
-121.99,37.54,18.0,1673.0,661.0
-121.99,37.54,28.0,1772.0,516.0
-121.99,37.55,28.0,1106.0,453.0
-122.0,37.54,29.0,2023.0,749.0
-122.01,37.55,34.0,1276.0,468.0
-122.0,37.55,27.0,3026.0,1134.0
-122.01,37.54,32.0,1128.0,395.0
-122.0,37.54,26.0,852.0,357.0
-122.01,37.53,27.0,889.0,314.0
-121.99,37.53,25.0,2831.0,923.0
-121.97,37.52,26.0,1776.0,613.0
-121.97,37.51,25.0,1671.0,504.0
-121.97,37.52,23.0,2530.0,894.0
-121.95,37.52,33.0,2721.0,763.0
-121.96,37.51,22.0,3215.0,1086.0
-121.96,37.52,26.0,2352.0,734.0
-121.93,37.53,27.0,2855.0,960.0
-121.92,37.53,7.0,12203.0,3701.0
-121.89,37.49,9.0,1981.0,591.0
-121.92,37.49,10.0,3571.0,1466.0
-121.92,37.48,23.0,1972.0,623.0
-121.92,37.47,26.0,1105.0,357.0
-121.91,37.47,13.0,2759.0,760.0
-122.03,37.55,22.0,4319.0,1404.0
-122.03,37.55,26.0,1597.0,483.0
-122.04,37.55,23.0,1446.0,515.0
-122.04,37.54,26.0,1285.0,377.0
-122.05,37.54,25.0,2568.0,703.0
-122.05,37.55,23.0,2357.0,823.0
-122.04,37.53,25.0,2998.0,890.0
-122.04,37.5,17.0,307.0,100.0
-122.06,37.54,20.0,3526.0,1060.0
-122.03,37.54,35.0,1213.0,338.0
-122.03,37.54,6.0,1911.0,639.0
-122.04,37.53,34.0,1524.0,467.0
-122.02,37.54,31.0,719.0,236.0
-122.03,37.54,16.0,3038.0,870.0
-122.03,37.53,18.0,1268.0,404.0
-122.01,37.53,19.0,2346.0,709.0
-122.02,37.53,21.0,2216.0,681.0
-122.0,37.51,7.0,3223.0,1316.0
-121.92,37.72,4.0,2937.0,1506.0
-121.92,37.72,22.0,2302.0,687.0
-121.91,37.71,25.0,2038.0,671.0
-121.93,37.72,26.0,1935.0,642.0
-121.93,37.72,26.0,1453.0,444.0
-121.93,37.71,26.0,2288.0,805.0
-121.94,37.71,15.0,2484.0,970.0
-121.96,37.71,6.0,3386.0,1062.0
-121.92,37.64,46.0,512.0,208.0
-121.93,37.66,24.0,1081.0,400.0
-121.92,37.69,13.0,1590.0,559.0
-121.9,37.66,18.0,3126.0,1115.0
-121.92,37.68,23.0,706.0,219.0
-121.93,37.7,3.0,793.0,456.0
-121.91,37.69,23.0,926.0,299.0
-121.91,37.68,20.0,831.0,260.0
-121.91,37.68,18.0,1700.0,520.0
-121.91,37.69,18.0,1395.0,427.0
-121.89,37.68,12.0,3329.0,1136.0
-121.88,37.68,23.0,854.0,286.0
-121.89,37.68,22.0,734.0,245.0
-121.88,37.67,16.0,1543.0,577.0
-121.88,37.67,25.0,937.0,324.0
-121.89,37.67,20.0,1181.0,474.0
-121.89,37.67,19.0,852.0,295.0
-121.9,37.67,15.0,876.0,285.0
-121.9,37.67,7.0,3926.0,1229.0
-121.88,37.66,29.0,1360.0,642.0
-121.87,37.66,39.0,161.0,102.0
-121.87,37.66,52.0,315.0,123.0
-121.89,37.66,3.0,769.0,461.0
-121.88,37.64,20.0,514.0,172.0
-121.87,37.57,13.0,2444.0,825.0
-121.87,37.67,10.0,1813.0,743.0
-121.87,37.67,28.0,853.0,278.0
-121.85,37.68,4.0,1895.0,742.0
-121.85,37.66,14.0,1833.0,663.0
-121.86,37.66,22.0,1699.0,640.0
-121.87,37.66,27.0,583.0,214.0
-121.84,37.66,13.0,4847.0,1950.0
-121.85,37.72,43.0,83.0,42.0
-121.82,37.73,47.0,51.0,21.0
-121.86,37.7,13.0,4389.0,1391.0
-121.89,37.69,4.0,2649.0,1241.0
-121.77,37.65,16.0,1952.0,576.0
-121.62,37.61,26.0,771.0,279.0
-121.61,37.77,32.0,144.0,58.0
-121.72,37.7,17.0,729.0,252.0
-121.73,37.71,12.0,2595.0,1067.0
-121.75,37.71,11.0,5826.0,2125.0
-121.77,37.74,25.0,254.0,85.0
-121.8,37.7,22.0,2474.0,910.0
-121.8,37.69,17.0,2222.0,662.0
-121.82,37.69,12.0,802.0,319.0
-121.76,37.69,29.0,1919.0,709.0
-121.77,37.68,36.0,950.0,372.0
-121.78,37.69,34.0,1157.0,461.0
-121.78,37.69,35.0,1761.0,572.0
-121.79,37.69,25.0,3200.0,1047.0
-121.76,37.7,9.0,1705.0,679.0
-121.75,37.69,26.0,1422.0,522.0
-121.75,37.68,35.0,702.0,263.0
-121.76,37.68,35.0,1189.0,349.0
-121.76,37.68,32.0,555.0,197.0
-121.73,37.68,17.0,8768.0,3293.0
-121.78,37.68,17.0,1392.0,680.0
-121.77,37.68,44.0,277.0,109.0
-121.76,37.68,52.0,929.0,419.0
-121.77,37.68,41.0,629.0,288.0
-121.77,37.67,20.0,3489.0,1259.0
-121.76,37.67,6.0,1225.0,468.0
-121.78,37.67,26.0,1024.0,321.0
-121.79,37.67,26.0,947.0,346.0
-121.78,37.67,28.0,804.0,269.0
-121.78,37.66,25.0,900.0,354.0
-121.79,37.66,22.0,6693.0,2232.0
-119.78,38.69,17.0,338.0,152.0
-119.93,38.72,15.0,573.0,196.0
-120.0,38.52,16.0,202.0,102.0
-120.56,38.48,14.0,946.0,411.0
-120.59,38.45,13.0,1091.0,466.0
-120.55,38.46,16.0,435.0,181.0
-120.55,38.45,17.0,767.0,356.0
-120.55,38.43,18.0,618.0,277.0
-120.25,38.55,15.0,1103.0,433.0
-120.79,38.54,34.0,495.0,187.0
-120.8,38.51,23.0,369.0,157.0
-120.65,38.5,10.0,638.0,262.0
-120.76,38.47,17.0,607.0,240.0
-120.88,38.45,25.0,657.0,288.0
-120.79,38.43,40.0,546.0,214.0
-120.69,38.44,13.0,597.0,228.0
-120.93,38.5,15.0,529.0,216.0
-120.97,38.42,16.0,4930.0,287.0
-120.87,38.37,28.0,1614.0,698.0
-120.98,38.34,27.0,1793.0,600.0
-120.88,38.32,18.0,1187.0,438.0
-120.93,38.26,13.0,834.0,305.0
-120.72,38.42,17.0,2237.0,953.0
-120.77,38.38,15.0,1737.0,743.0
-120.72,38.38,9.0,806.0,306.0
-120.66,38.4,18.0,985.0,381.0
-120.65,38.42,23.0,730.0,267.0
-120.62,38.39,15.0,1444.0,603.0
-120.69,38.36,19.0,1252.0,566.0
-120.71,38.34,16.0,559.0,213.0
-120.8,38.31,37.0,533.0,242.0
-121.83,39.76,12.0,4644.0,1775.0
-121.82,39.76,23.0,2710.0,1149.0
-121.86,39.78,12.0,3628.0,1494.0
-121.85,39.77,17.0,2446.0,1199.0
-121.84,39.76,14.0,1215.0,548.0
-121.86,39.76,19.0,4030.0,1667.0
-121.89,39.76,15.0,4591.0,1906.0
-121.88,39.74,12.0,7517.0,3262.0
-121.87,39.75,22.0,822.0,297.0
-121.86,39.75,18.0,856.0,293.0
-121.87,39.74,7.0,747.0,265.0
-121.85,39.75,39.0,267.0,129.0
-121.85,39.74,39.0,623.0,264.0
-121.85,39.74,41.0,1426.0,632.0
-121.85,39.73,52.0,1107.0,98.0
-121.85,39.73,17.0,2469.0,758.0
-121.86,39.74,13.0,1571.0,784.0
-121.84,39.75,29.0,2053.0,1000.0
-121.84,39.74,43.0,1181.0,560.0
-121.83,39.74,34.0,1290.0,594.0
-121.8,39.75,28.0,1011.0,374.0
-121.82,39.75,29.0,3316.0,1365.0
-121.82,39.75,37.0,974.0,379.0
-121.8,39.75,11.0,3264.0,1264.0
-121.79,39.73,8.0,2887.0,1077.0
-121.78,39.71,8.0,84.0,29.0
-121.82,39.73,44.0,1371.0,626.0
-121.84,39.73,52.0,379.0,154.0
-121.84,39.73,52.0,311.0,100.0
-121.84,39.73,52.0,520.0,198.0
-121.84,39.72,52.0,802.0,342.0
-121.84,39.73,52.0,513.0,223.0
-121.83,39.73,52.0,753.0,377.0
-121.85,39.72,18.0,5022.0,1524.0
-121.83,39.72,52.0,974.0,383.0
-121.81,39.7,21.0,2948.0,980.0
-121.82,39.73,33.0,1160.0,449.0
-121.82,39.72,42.0,1879.0,679.0
-121.81,39.71,18.0,708.0,281.0
-121.87,39.82,11.0,2456.0,810.0
-121.89,39.71,26.0,1217.0,437.0
-121.97,39.79,16.0,904.0,286.0
-121.84,39.68,38.0,275.0,94.0
-121.8,39.64,25.0,1109.0,403.0
-121.77,39.66,20.0,1705.0,600.0
-121.74,39.59,24.0,726.0,272.0
-121.9,39.59,20.0,745.0,250.0
-121.75,39.88,16.0,1203.0,449.0
-121.68,39.82,15.0,1786.0,728.0
-121.54,40.06,17.0,47.0,27.0
-121.51,39.97,22.0,611.0,235.0
-121.59,39.86,14.0,665.0,261.0
-121.58,39.83,16.0,1904.0,812.0
-121.6,39.8,10.0,721.0,312.0
-121.62,39.79,11.0,1456.0,658.0
-121.59,39.82,12.0,875.0,354.0
-121.6,39.83,12.0,1532.0,660.0
-121.63,39.82,11.0,1610.0,634.0
-121.6,39.79,18.0,1151.0,532.0
-121.59,39.79,20.0,395.0,168.0
-121.59,39.78,16.0,1063.0,543.0
-121.59,39.78,18.0,385.0,207.0
-121.6,39.77,26.0,699.0,296.0
-121.61,39.77,25.0,837.0,303.0
-121.63,39.78,28.0,770.0,309.0
-121.57,39.8,23.0,365.0,152.0
-121.57,39.78,18.0,952.0,440.0
-121.59,39.77,24.0,664.0,273.0
-121.58,39.79,19.0,1184.0,465.0
-121.57,39.76,20.0,557.0,232.0
-121.58,39.76,19.0,1110.0,453.0
-121.58,39.76,18.0,733.0,318.0
-121.59,39.75,20.0,481.0,211.0
-121.6,39.77,23.0,1138.0,455.0
-121.6,39.76,22.0,1157.0,556.0
-121.61,39.76,31.0,1026.0,427.0
-121.62,39.77,23.0,788.0,359.0
-121.65,39.76,31.0,794.0,303.0
-121.63,39.76,22.0,1151.0,490.0
-121.62,39.76,14.0,934.0,529.0
-121.62,39.75,20.0,523.0,258.0
-121.63,39.75,37.0,569.0,257.0
-121.64,39.74,20.0,763.0,335.0
-121.71,39.71,17.0,1174.0,514.0
-121.66,39.66,17.0,1763.0,613.0
-121.56,39.69,8.0,1163.0,512.0
-121.57,39.74,17.0,705.0,285.0
-121.59,39.74,17.0,750.0,344.0
-121.6,39.75,19.0,984.0,499.0
-121.6,39.68,15.0,844.0,330.0
-121.5,39.83,15.0,893.0,334.0
-121.41,39.72,17.0,730.0,306.0
-121.39,39.61,22.0,986.0,391.0
-121.24,39.65,35.0,221.0,102.0
-121.19,39.55,17.0,481.0,211.0
-121.36,39.52,15.0,1229.0,497.0
-121.56,39.52,9.0,358.0,197.0
-121.56,39.52,26.0,945.0,397.0
-121.56,39.53,12.0,1861.0,415.0
-121.54,39.6,15.0,576.0,205.0
-121.46,39.54,14.0,1822.0,919.0
-121.49,39.52,25.0,436.0,155.0
-121.44,39.5,26.0,790.0,292.0
-121.47,39.49,17.0,553.0,230.0
-121.47,39.51,19.0,1304.0,607.0
-121.53,39.53,35.0,683.0,295.0
-121.53,39.52,30.0,448.0,159.0
-121.53,39.52,24.0,471.0,186.0
-121.54,39.51,33.0,1887.0,765.0
-121.52,39.51,30.0,1688.0,575.0
-121.55,39.51,39.0,684.0,310.0
-121.55,39.51,48.0,396.0,161.0
-121.55,39.51,50.0,485.0,260.0
-121.56,39.51,47.0,603.0,190.0
-121.56,39.51,46.0,871.0,347.0
-121.57,39.5,31.0,1073.0,436.0
-121.58,39.52,25.0,1384.0,479.0
-121.58,39.51,24.0,1087.0,385.0
-121.58,39.5,29.0,925.0,337.0
-121.62,39.5,18.0,974.0,385.0
-121.61,39.52,24.0,909.0,323.0
-121.65,39.53,23.0,640.0,289.0
-121.57,39.48,15.0,145.0,40.0
-121.55,39.5,26.0,2041.0,737.0
-121.54,39.5,38.0,779.0,275.0
-121.53,39.49,19.0,617.0,274.0
-121.54,39.48,29.0,1809.0,617.0
-121.54,39.47,14.0,939.0,302.0
-121.55,39.48,41.0,284.0,90.0
-121.49,39.49,20.0,1174.0,429.0
-121.52,39.5,33.0,569.0,231.0
-121.52,39.49,30.0,677.0,233.0
-121.52,39.48,21.0,1364.0,468.0
-121.55,39.45,18.0,1185.0,475.0
-121.53,39.44,26.0,662.0,239.0
-121.55,39.44,31.0,811.0,289.0
-121.52,39.43,15.0,1079.0,374.0
-121.46,39.4,17.0,1970.0,667.0
-121.39,39.39,52.0,121.0,37.0
-121.54,39.33,27.0,359.0,138.0
-121.59,39.39,22.0,1284.0,462.0
-121.67,39.37,27.0,1241.0,502.0
-121.65,39.35,24.0,1098.0,227.0
-121.67,39.34,22.0,537.0,187.0
-121.65,39.32,40.0,374.0,142.0
-121.69,39.36,29.0,1170.0,428.0
-121.7,39.37,32.0,911.0,365.0
-121.7,39.36,46.0,523.0,242.0
-121.7,39.36,37.0,1505.0,470.0
-121.69,39.36,34.0,635.0,165.0
-121.74,39.38,27.0,1100.0,409.0
-121.8,39.33,30.0,501.0,185.0
-121.71,39.42,21.0,862.0,275.0
-121.71,39.41,22.0,941.0,323.0
-121.75,39.4,29.0,864.0,334.0
-121.79,39.48,39.0,408.0,166.0
-120.46,38.15,16.0,1516.0,697.0
-120.55,38.12,10.0,785.0,291.0
-120.56,38.09,34.0,1150.0,491.0
-120.55,38.07,27.0,463.0,199.0
-120.54,38.07,37.0,339.0,140.0
-120.67,37.97,9.0,2233.0,930.0
-120.46,38.09,16.0,1777.0,615.0
-120.79,38.24,19.0,538.0,190.0
-120.9,38.2,16.0,1319.0,526.0
-120.88,38.16,8.0,1000.0,364.0
-120.91,38.11,9.0,1800.0,598.0
-120.76,38.12,7.0,3175.0,1115.0
-120.65,38.28,21.0,1341.0,546.0
-120.72,38.24,32.0,1061.0,492.0
-120.67,38.19,17.0,1387.0,564.0
-120.57,38.2,13.0,1796.0,706.0
-120.43,38.25,13.0,311.0,125.0
-120.56,38.39,20.0,563.0,237.0
-120.54,38.41,21.0,668.0,267.0
-120.42,38.42,18.0,999.0,411.0
-120.41,38.33,17.0,529.0,226.0
-120.55,38.31,18.0,592.0,230.0
-120.57,38.35,17.0,661.0,250.0
-120.36,38.21,10.0,1480.0,609.0
-120.34,38.23,10.0,546.0,223.0
-120.33,38.26,13.0,252.0,103.0
-120.34,38.25,17.0,997.0,408.0
-120.37,38.23,13.0,924.0,383.0
-120.37,38.25,13.0,1149.0,459.0
-120.27,38.29,10.0,298.0,124.0
-120.27,38.31,13.0,267.0,97.0
-120.19,38.42,11.0,82.0,33.0
-121.91,39.03,48.0,657.0,199.0
-122.0,38.99,39.0,815.0,286.0
-122.13,39.0,23.0,2435.0,747.0
-121.99,39.15,17.0,3266.0,1142.0
-122.04,39.22,27.0,670.0,281.0
-122.08,39.25,52.0,120.0,45.0
-122.33,39.1,10.0,154.0,49.0
-122.2,39.15,33.0,434.0,147.0
-122.09,39.13,28.0,2587.0,810.0
-122.05,39.34,44.0,494.0,175.0
-122.17,39.31,35.0,1395.0,476.0
-122.51,39.3,19.0,551.0,214.0
-122.01,39.21,50.0,781.0,307.0
-122.01,39.21,52.0,985.0,396.0
-122.01,39.21,39.0,660.0,249.0
-121.96,39.3,39.0,271.0,89.0
-121.65,38.03,28.0,1095.0,482.0
-121.63,38.03,17.0,1169.0,500.0
-121.63,38.04,25.0,888.0,326.0
-121.73,38.0,3.0,3578.0,1272.0
-121.72,38.0,7.0,4460.0,1293.0
-121.72,37.98,5.0,3523.0,1088.0
-121.68,37.98,19.0,1707.0,575.0
-121.7,37.98,9.0,1562.0,512.0
-121.71,37.99,27.0,2085.0,707.0
-121.67,37.99,22.0,527.0,164.0
-121.68,37.93,44.0,704.0,238.0
-121.7,37.94,36.0,861.0,300.0
-121.69,37.95,15.0,1348.0,403.0
-121.7,37.96,33.0,1391.0,465.0
-121.66,37.93,19.0,1064.0,350.0
-121.7,37.91,17.0,825.0,267.0
-121.7,37.93,19.0,972.0,403.0
-121.74,37.95,5.0,2399.0,763.0
-121.7,37.93,10.0,1779.0,558.0
-121.6,37.91,13.0,1075.0,350.0
-121.6,37.9,5.0,4276.0,1722.0
-121.61,37.86,30.0,989.0,287.0
-121.64,37.85,22.0,967.0,320.0
-121.8,38.01,46.0,1088.0,447.0
-121.81,38.01,47.0,1074.0,393.0
-121.81,38.01,52.0,528.0,226.0
-121.82,38.02,46.0,101.0,40.0
-121.82,38.01,42.0,798.0,266.0
-121.82,38.01,50.0,625.0,239.0
-121.82,38.01,25.0,1614.0,568.0
-121.84,38.02,46.0,37.0,21.0
-121.78,38.01,19.0,1216.0,422.0
-121.79,38.01,17.0,1749.0,618.0
-121.79,38.0,34.0,1588.0,566.0
-121.8,38.01,44.0,1399.0,548.0
-121.8,38.01,37.0,1351.0,523.0
-121.78,38.0,8.0,1094.0,396.0
-121.77,38.01,13.0,1417.0,510.0
-121.81,37.99,18.0,1315.0,437.0
